zip_code,median_household_income_acs2019,derived_income_quartile
49659,42806,1
49660,50868,2
49663,47220,1
49664,62167,3
49665,40902,1
49667,41625,1
49668,43309,1
49670,55809,2
49675,68281,3
49676,56300,2
49677,42989,1
49679,46161,1
49680,46848,1
49682,68263,3
49683,44516,1
49684,61482,3
49686,65148,3
49688,54700,2
49689,44063,1
49690,74444,3
49701,43125,1
49705,47500,1
49706,48517,2
49707,42789,1
49709,41024,1
49710,35938,1
49712,58893,2
49713,58542,2
49715,59625,2
49716,66250,3
49718,44167,1
49719,53292,2
49720,54754,2
49721,44337,1
49722,38516,1
49724,61250,3
49725,47083,1
49726,46528,1
49727,53217,2
49728,46250,1
49729,56890,2
49730,53565,2
49733,48902,2
49735,54607,2
49736,38393,1
49738,48789,2
49740,68028,3
49743,42188,1
49744,45556,1
49745,48400,2
49746,42398,1
49747,38357,1
49748,39286,1
49749,53899,2
49751,56452,2
49752,45781,1
49753,50082,2
49755,48239,2
49756,39708,1
49757,47159,1
49759,48625,2
49760,52500,2
49762,48083,2
49764,43857,1
49765,45845,1
49766,47134,1
49768,38229,1
49769,46696,1
49770,57714,2
49774,53750,2
49775,48750,2
49776,45526,1
49777,67135,3
49779,47171,1
49780,57917,2
49781,43934,1
49782,59000,2
49783,45257,1
49788,33036,1
49791,52375,2
49793,41250,1
49795,47566,1
49796,65417,3
49799,41008,1
49801,54944,2
49802,42489,1
49805,78542,3
49806,60000,2
49807,55515,2
49808,62083,3
49812,49038,2
49814,56944,2
49815,48472,2
49816,62727,3
49817,48917,2
49818,59583,2
49819,51250,2
49820,53333,2
49821,49569,2
49822,45833,1
49825,36250,1
49826,56923,2
49827,53333,2
49829,40500,1
49831,68864,3
49833,69891,3
49834,51250,2
49835,44716,1
49836,38125,1
49837,58304,2
49838,31734,1
49839,28125,1
49840,48654,2
49841,49444,2
49847,40917,1
49848,39038,1
49849,53380,2
49852,39375,1
49853,48750,2
49854,45472,1
49855,53318,2
49858,46793,1
49861,58125,2
49862,44708,1
49863,24375,1
49864,26250,1
49866,59717,2
49868,45352,1
49870,44775,1
49871,50500,2
49872,45938,1
49873,51250,2
49874,39405,1
49876,80544,3
49877,2499,1
49878,53491,2
49879,36771,1
49880,59306,2
49881,48750,2
49884,39038,1
49885,59250,2
49886,45365,1
49887,45291,1
49891,44417,1
49892,63147,3
49893,52644,2
49894,53587,2
49895,38611,1
49896,52895,2
49901,32188,1
49902,30521,1
49903,36250,1
49905,66607,3
49908,45594,1
49910,41389,1
49911,40978,1
49912,34871,1
49913,40286,1
49915,42857,1
49916,64659,3
49917,39375,1
49918,45625,1
49919,45875,1
49920,46490,1
49922,41563,1
49925,45625,1
49927,49375,2
49929,54375,2
49930,42723,1
49931,30687,1
49934,46250,1
49935,39167,1
49938,37659,1
49942,27031,1
49945,49234,2
49946,45968,1
49947,52768,2
49948,45313,1
49950,49375,2
49952,54375,2
49953,40750,1
49955,56635,2
49958,52250,2
49959,38333,1
49960,40000,1
49961,35500,1
49962,44643,1
49963,33917,1
49965,42125,1
49967,50625,2
49968,37245,1
49969,41875,1
49970,48958,2
49971,41750,1
50001,91354,4
50002,61875,3
50003,92644,4
50005,56914,2
50006,56648,2
50007,98750,4
50008,40208,1
50009,80564,3
50010,55432,2
50014,44818,1
50020,50938,2
50021,82826,4
50022,45651,1
50023,87198,4
50025,53989,2
50026,46786,1
50027,45398,1
50028,66118,3
50029,47250,1
50032,40878,1
50033,121875,4
50034,61250,3
50035,99115,4
50036,62394,3
50038,60921,2
50039,92250,4
50042,52143,2
50044,56000,2
50046,73941,3
50047,73843,3
50048,49792,2
50049,53571,2
50050,52708,2
50051,39205,1
50052,82917,4
50054,70550,3
50055,64940,3
50056,74345,3
50058,54779,2
50060,53227,2
50061,160391,4
50062,53000,2
50063,82083,4
50064,75778,3
50065,35833,1
50066,54643,2
50067,49519,2
50068,73750,3
50069,68125,3
50070,73611,3
50071,57857,2
50072,75197,3
50073,73750,3
50074,71389,3
50075,74750,3
50076,49828,2
50078,40500,1
50102,67625,3
50103,58750,2
50104,45000,1
50105,88333,4
50106,71875,3
50107,48693,2
50108,47500,1
50109,106012,4
50111,86220,4
50112,52413,2
50115,57951,2
50116,46000,1
50118,76477,3
50119,61071,3
50120,78125,3
50122,68000,3
50123,47857,1
50124,103859,4
50125,67819,3
50126,51154,2
50128,41319,1
50129,49741,2
50130,65781,3
50131,94144,4
50132,46875,1
50133,41458,1
50134,77917,3
50135,63365,3
50136,54688,2
50138,56016,2
50139,58571,2
50140,40417,1
50141,61250,3
50142,56083,2
50143,78958,3
50144,50357,2
50146,54750,2
50147,51458,2
50148,70057,3
50149,58173,2
50150,58264,2
50151,70833,3
50153,68938,3
50154,75208,3
50155,42917,1
50156,72535,3
50157,44457,1
50158,54619,2
50160,56667,2
50161,81979,3
50162,57365,2
50163,37000,1
50164,55156,2
50165,31641,1
50166,69519,3
50167,68750,3
50168,61250,3
50169,75357,3
50170,66630,3
50171,62500,3
50173,51397,2
50174,52619,2
50201,68395,3
50206,80179,3
50207,62574,3
50208,51299,2
50210,73750,3
50211,84782,4
50212,63824,3
50213,54502,2
50214,67679,3
50216,77685,3
50217,55568,2
50218,53583,2
50219,73708,3
50220,49252,2
50222,80333,3
50223,53026,2
50225,59461,2
50226,113400,4
50227,68750,3
50228,78274,3
50229,102250,4
50230,64643,3
50231,53750,2
50232,75000,3
50233,76635,3
50234,71250,3
50235,58833,2
50236,83750,4
50237,89063,4
50238,52292,2
50239,34063,1
50240,79500,3
50242,79792,3
50243,63125,3
50244,75474,3
50246,58393,2
50247,68625,3
50248,81856,3
50249,52344,2
50250,56944,2
50251,71607,3
50254,76042,3
50255,45417,1
50256,54879,2
50257,57083,2
50258,61953,3
50261,109211,4
50262,71500,3
50263,100060,4
50264,50172,2
50265,72631,3
50266,77352,3
50268,41958,1
50271,60962,2
50272,52917,2
50273,60691,2
50274,68125,3
50275,43750,1
50276,80787,3
50277,49750,2
50278,58063,2
50309,49240,2
50310,63773,3
50311,50676,2
50312,64552,3
50313,53740,2
50314,38638,1
50315,51614,2
50316,45275,1
50317,53973,2
50320,60066,2
50321,59324,2
50322,70325,3
50323,145777,4
50324,64230,3
50325,104554,4
50327,82351,4
50401,51339,2
50420,58750,2
50421,57153,2
50423,51190,2
50424,61552,3
50426,40417,1
50428,60503,2
50430,52411,2
50431,47813,1
50432,41250,1
50433,47386,1
50434,52500,2
50435,70417,3
50436,50036,2
50438,69727,3
50439,53636,2
50440,76250,3
50441,55464,2
50444,76250,3
50446,66250,3
50447,54643,2
50448,55000,2
50449,60445,2
50450,51827,2
50451,48125,2
50452,60000,2
50453,59375,2
50455,58750,2
50456,60125,2
50457,64886,3
50458,60156,2
50459,52267,2
50460,78125,3
50461,58886,2
50464,65000,3
50465,36250,1
50466,51146,2
50468,57581,2
50469,64940,3
50470,50000,2
50471,48333,2
50472,67862,3
50473,88239,4
50475,53065,2
50476,44821,1
50477,57946,2
50478,46875,1
50479,48750,2
50480,59271,2
50482,68598,3
50483,77813,3
50484,62614,3
50501,43214,1
50510,65268,3
50511,54628,2
50514,47188,1
50515,30234,1
50516,64196,3
50517,48750,2
50518,68750,3
50519,50278,2
50520,72292,3
50521,21218,1
50522,67344,3
50523,47500,1
50524,62250,3
50525,48024,2
50527,37250,1
50528,60556,2
50529,53750,2
50530,60903,2
50532,58542,2
50533,54150,2
50535,57031,2
50536,53184,2
50538,50250,2
50539,50417,2
50540,74375,3
50541,46667,1
50542,63021,3
50543,51324,2
50544,60833,2
50545,34250,1
50546,45893,1
50548,56426,2
50551,51818,2
50554,50648,2
50556,49500,2
50557,52308,2
50558,65208,3
50559,50833,2
50560,57500,2
50561,62813,3
50562,54659,2
50563,50833,2
50565,61250,3
50566,64167,3
50567,58542,2
50568,60156,2
50569,60833,2
50570,66875,3
50571,59028,2
50573,34375,1
50574,53071,2
50575,55341,2
50576,56667,2
50577,46458,1
50578,45714,1
50579,48618,2
50581,43911,1
50582,38958,1
50583,55286,2
50585,61500,3
50586,53281,2
50588,55420,2
50590,40450,1
50591,59688,2
50593,36250,1
50594,48929,2
50595,58417,2
50597,53417,2
50598,65852,3
50599,67857,3
50601,58636,2
50602,56000,2
50603,52639,2
50604,56747,2
50605,61333,3
50606,50577,2
50607,68214,3
50609,86667,4
50611,43250,1
50612,69375,3
50613,62853,3
50616,46430,1
50619,60278,2
50620,61042,3
50621,65441,3
50622,81563,3
50624,86154,4
50625,55966,2
50626,73000,3
50627,52014,2
50628,57070,2
50629,74766,3
50630,58092,2
50632,60461,2
50633,77875,3
50634,60972,2
50635,62500,3
50636,47228,1
50638,66602,3
50641,52917,2
50642,69423,3
50643,87866,4
50644,63673,3
50645,61000,3
50647,79880,3
50648,77935,3
50650,47833,1
50651,66654,3
50652,40000,1
50653,60625,2
50654,67375,3
50655,56154,2
50658,61111,3
50659,62963,3
50660,58810,2
50662,43219,1
50665,61446,3
50666,75795,3
50667,70156,3
50668,71250,3
50669,65296,3
50670,65625,3
50671,57596,2
50672,54205,2
50673,66250,3
50674,67734,3
50675,65061,3
50676,66447,3
50677,69485,3
50680,61818,3
50681,62250,3
50682,73468,3
50701,56510,2
50702,49258,2
50703,34698,1
50707,49779,2
50801,46356,1
50830,65962,3
50833,54107,2
50835,62500,3
50836,40625,1
50837,52895,2
50839,36667,1
50840,62188,3
50841,50347,2
50842,48750,2
50843,50625,2
50845,55066,2
50846,53558,2
50847,36250,1
50848,34702,1
50849,50954,2
50851,44651,1
50853,56205,2
50854,53750,2
50857,57188,2
50858,48333,2
50859,48594,2
50860,44231,1
50861,70938,3
50862,62500,3
50863,65250,3
50864,51741,2
51001,60125,2
51002,63229,3
51003,72356,3
51004,59205,2
51005,69375,3
51006,54722,2
51007,96875,4
51008,88125,4
51009,43250,1
51010,60556,2
51011,54063,2
51012,53536,2
51014,61667,3
51016,48869,2
51018,66375,3
51019,65000,3
51020,51250,2
51022,63333,3
51023,52153,2
51024,73424,3
51025,59932,2
51026,68750,3
51027,67222,3
51028,60968,2
51029,62813,3
51030,81625,3
51031,65919,3
51033,48750,2
51034,48309,2
51035,59417,2
51036,75208,3
51037,27193,1
51038,65625,3
51039,70694,3
51040,41250,1
51041,77920,3
51046,68594,3
51047,65000,3
51048,57955,2
51049,50625,2
51050,71948,3
51051,31875,1
51052,62600,3
51053,58500,2
51054,96354,4
51055,64375,3
51056,53750,2
51058,53456,2
51060,51563,2
51061,61875,3
51062,43750,1
51063,56125,2
51101,16353,1
51103,45647,1
51104,63967,3
51105,48250,2
51106,63155,3
51108,62411,3
51109,60975,2
51111,39423,1
51201,53098,2
51230,61208,3
51231,56667,2
51232,52188,2
51234,65188,3
51235,78000,3
51237,56705,2
51238,61635,3
51239,71831,3
51240,68841,3
51241,70817,3
51242,65833,3
51243,64524,3
51244,71250,3
51245,52045,2
51246,60515,2
51247,69268,3
51248,59250,2
51249,60286,2
51250,76830,3
51301,47593,1
51331,49063,2
51333,48276,2
51334,53790,2
51338,61250,3
51341,25000,1
51342,55313,2
51345,74167,3
51346,46080,1
51347,62438,3
51350,52163,2
51351,59903,2
51354,57656,2
51355,61705,3
51357,68417,3
51358,50469,2
51360,61364,3
51363,44000,1
51364,53068,2
51365,46250,1
51366,53125,2
51401,57965,2
51430,64875,3
51431,46250,1
51433,52824,2
51436,60208,2
51439,55139,2
51440,56250,2
51441,36250,1
51442,54668,2
51443,70263,3
51444,63750,3
51445,58897,2
51446,68000,3
51447,95326,4
51448,44028,1
51449,54531,2
51450,68229,3
51451,41250,1
51453,54125,2
51454,57083,2
51455,61513,3
51458,56458,2
51461,62969,3
51462,53292,2
51463,54688,2
51465,58750,2
51466,65750,3
51467,65000,3
51501,48946,2
51503,69007,3
51510,58839,2
51520,63125,3
51521,55764,2
51523,70625,3
51525,63438,3
51526,78750,3
51527,55500,2
51528,44539,1
51529,64297,3
51530,50833,2
51531,61250,3
51532,56895,2
51533,62250,3
51534,76602,3
51535,61492,3
51536,49063,2
51537,59286,2
51540,45625,1
51541,55577,2
51542,98894,4
51543,46875,1
51544,68523,3
51545,36607,1
51546,73194,3
51548,83382,4
51549,65795,3
51550,52500,2
51551,69706,3
51552,43036,1
51553,65089,3
51554,59615,2
51555,63472,3
51556,68594,3
51557,74306,3
51558,49375,2
51559,76250,3
51560,67778,3
51561,63798,3
51562,55000,2
51563,63864,3
51564,51250,2
51565,54250,2
51566,47813,1
51570,50156,2
51571,82250,4
51572,41250,1
51573,77083,3
51575,82431,4
51576,90667,4
51577,49306,2
51578,94375,4
51579,64167,3
51601,44712,1
51630,60417,2
51631,41316,1
51632,53438,2
51636,65804,3
51637,36042,1
51638,53510,2
51639,54464,2
51640,47813,1
51646,58289,2
51648,78527,3
51649,75978,3
51650,48125,2
51652,53409,2
51653,67917,3
51654,47031,1
51656,48125,2
52001,50971,2
52002,77511,3
52003,75725,3
52030,48000,2
52031,67287,3
52032,61979,3
52033,66313,3
52035,52292,2
52037,63365,3
52038,79750,3
52039,91023,4
52040,63829,3
52041,65938,3
52042,59236,2
52043,48490,2
52044,75833,3
52045,74722,3
52046,72045,3
52047,54375,2
52048,58214,2
52049,61354,3
52050,66818,3
52052,52366,2
52053,75714,3
52054,86250,4
52057,58883,2
52060,47973,1
52064,62692,3
52065,60208,2
52066,31250,1
52068,101296,4
52069,67847,3
52070,51033,2
52072,66094,3
52073,86513,4
52074,65250,3
52076,53197,2
52077,67500,3
52078,67353,3
52079,49917,2
52101,66647,3
52132,53218,2
52133,67500,3
52134,51042,2
52135,51750,2
52136,53939,2
52140,46898,1
52141,54583,2
52142,40179,1
52144,69128,3
52146,54583,2
52147,60625,2
52151,53676,2
52154,59583,2
52155,59167,2
52156,48462,2
52157,41815,1
52158,41250,1
52159,49932,2
52160,45781,1
52161,70682,3
52162,55278,2
52163,45000,1
52164,69750,3
52165,62500,3
52166,49375,2
52169,71964,3
52170,61250,3
52171,61447,3
52172,49819,2
52175,53065,2
52201,95174,4
52202,84063,4
52203,83250,4
52205,54332,2
52206,97273,4
52207,60625,2
52208,56815,2
52209,68281,3
52210,57841,2
52211,58289,2
52212,55714,2
52213,81667,3
52214,73105,3
52215,55000,2
52216,53438,2
52217,62500,3
52218,76406,3
52219,63750,3
52220,58060,2
52221,65982,3
52222,47946,1
52223,66071,3
52224,73250,3
52225,52813,2
52227,96111,4
52228,94706,4
52229,73682,3
52231,57396,2
52232,55694,2
52233,46379,1
52235,54219,2
52236,57986,2
52237,70496,3
52240,42959,1
52241,59788,2
52245,66605,3
52246,50313,2
52247,63333,3
52248,63641,3
52249,66500,3
52251,71650,3
52253,72917,3
52254,49615,2
52255,65861,3
52257,76250,3
52301,56818,2
52302,72584,3
52305,75000,3
52306,65729,3
52308,63036,3
52309,70865,3
52310,58167,2
52312,36250,1
52313,69931,3
52314,82016,4
52315,60547,2
52316,57115,2
52317,85604,4
52318,73542,3
52320,49107,2
52321,51250,2
52322,67050,3
52323,64500,3
52324,102105,4
52325,52070,2
52326,66250,3
52327,75551,3
52328,127333,4
52329,73148,3
52330,75000,3
52332,70417,3
52333,107460,4
52334,72292,3
52335,40577,1
52336,71576,3
52337,56000,2
52338,115603,4
52339,50693,2
52340,81011,3
52341,91406,4
52342,47723,1
52345,88333,4
52346,80476,3
52347,63125,3
52348,60313,2
52349,53290,2
52351,106023,4
52352,74000,3
52353,55411,2
52354,80089,3
52355,53333,2
52356,63500,3
52358,65321,3
52359,42188,1
52361,63555,3
52362,58309,2
52401,40161,1
52402,61167,3
52403,62293,3
52404,54407,2
52405,59994,2
52411,133333,4
52501,44952,1
52530,46615,1
52531,56000,2
52533,55270,2
52534,36071,1
52535,49879,2
52536,50192,2
52537,65069,3
52540,45870,1
52542,43355,1
52543,93966,4
52544,35806,1
52548,53929,2
52549,43523,1
52550,39250,1
52551,63958,3
52552,51953,2
52553,54792,2
52554,48889,2
52555,44167,1
52556,45763,1
52560,45104,1
52561,50577,2
52563,61791,3
52565,49063,2
52566,45625,1
52567,58214,2
52569,54583,2
52570,50750,2
52571,49844,2
52572,48393,2
52574,44125,1
52576,50556,2
52577,52695,2
52580,58214,2
52581,47500,1
52583,48125,2
52584,69531,3
52585,61250,3
52586,57361,2
52590,40361,1
52591,53148,2
52593,75139,3
52594,60000,2
52595,45000,1
52601,49613,2
52619,51389,2
52620,54766,2
52621,74063,3
52623,61875,3
52624,48681,2
52625,60043,2
52626,46250,1
52627,45173,1
52630,41458,1
52632,42475,1
52635,38500,1
52637,60750,2
52638,65278,3
52639,64971,3
52640,64896,3
52641,54622,2
52644,64485,3
52645,55109,2
52646,61146,3
52647,62500,3
52649,46563,1
52650,75114,3
52651,34500,1
52653,63869,3
52654,60750,2
52655,51100,2
52656,63813,3
52657,63750,3
52658,61384,3
52659,47679,1
52660,33906,1
52701,60156,2
52720,86667,4
52721,78036,3
52722,82056,4
52726,92083,4
52727,51442,2
52728,61250,3
52729,66964,3
52730,52852,2
52731,66979,3
52732,44967,1
52737,51750,2
52738,49228,2
52739,42037,1
52742,60784,2
52745,57875,2
52746,84688,4
52747,65000,3
52748,75443,3
52749,80000,3
52750,75833,3
52751,66429,3
52752,57386,2
52753,91643,4
52754,63578,3
52755,69438,3
52756,100568,4
52757,54821,2
52758,76250,3
52760,58929,2
52761,56060,2
52765,52969,2
52766,65313,3
52768,69261,3
52769,78182,3
52772,69565,3
52773,72292,3
52774,60625,2
52776,61673,3
52777,56000,2
52778,61568,3
52801,27679,1
52802,40448,1
52803,51367,2
52804,50875,2
52806,54718,2
52807,59895,2
53001,72578,3
53002,77708,3
53003,47292,1
53004,81250,3
53005,104534,4
53006,72604,3
53007,39273,1
53010,73219,3
53011,80804,3
53012,97500,4
53013,73482,3
53014,59434,2
53015,74100,3
53016,59375,2
53017,124107,4
53018,101703,4
53019,76094,3
53020,75300,3
53021,85750,4
53022,86113,4
53023,76250,3
53024,81420,3
53027,70162,3
53029,103764,4
53032,62857,3
53033,96530,4
53034,65369,3
53035,67404,3
53036,82813,4
53037,84865,4
53038,85344,4
53039,66856,3
53040,79250,3
53042,63607,3
53044,85859,4
53045,104901,4
53046,65833,3
53047,66656,3
53048,56563,2
53049,81413,3
53050,57668,2
53051,82383,4
53057,71392,3
53058,83500,4
53059,74808,3
53061,65673,3
53063,72917,3
53065,76250,3
53066,96880,4
53069,110341,4
53070,67039,3
53072,92023,4
53073,63570,3
53074,68807,3
53075,68448,3
53076,102965,4
53078,79412,3
53079,73828,3
53080,56558,2
53081,50353,2
53083,72827,3
53085,60448,2
53086,82192,4
53088,61094,3
53089,92951,4
53090,73992,3
53091,61125,3
53092,106565,4
53093,80491,3
53094,57279,2
53095,66301,3
53097,129115,4
53098,58079,2
53103,91210,4
53104,82126,4
53105,76850,3
53108,71250,3
53110,56795,2
53114,74698,3
53115,61557,3
53118,84783,4
53119,91654,4
53120,73205,3
53121,70259,3
53122,106058,4
53125,85833,4
53126,89057,4
53128,68668,3
53129,72039,3
53130,76677,3
53132,84118,4
53137,85391,4
53139,79375,3
53140,46231,1
53142,72141,3
53143,48454,2
53144,60655,2
53146,86388,4
53147,66011,3
53149,98625,4
53150,95057,4
53151,82325,4
53153,100750,4
53154,74840,3
53156,62260,3
53158,89968,4
53167,50781,2
53168,77588,3
53170,66336,3
53172,52678,2
53177,65671,3
53178,65841,3
53179,77535,3
53181,69402,3
53182,72536,3
53183,102554,4
53184,57400,2
53185,95259,4
53186,62271,3
53188,68762,3
53189,91325,4
53190,48258,2
53191,58144,2
53195,60341,2
53202,55606,2
53203,72159,3
53204,31446,1
53205,21131,1
53206,24557,1
53207,64039,3
53208,35171,1
53209,36537,1
53210,36419,1
53211,62815,3
53212,37543,1
53213,80139,3
53214,49468,2
53215,39310,1
53216,36517,1
53217,107523,4
53218,38584,1
53219,58746,2
53220,56808,2
53221,51868,2
53222,60023,2
53223,50666,2
53224,55262,2
53225,44865,1
53226,73398,3
53227,51999,2
53228,69018,3
53233,15635,1
53235,44563,1
53402,61070,3
53403,42829,1
53404,37317,1
53405,53915,2
53406,62016,3
53502,57267,2
53503,59063,2
53504,57647,2
53505,78750,3
53506,43594,1
53507,90625,4
53508,88897,4
53510,67778,3
53511,47096,1
53515,73664,3
53516,68382,3
53517,81944,3
53518,52222,2
53520,61270,3
53521,89071,4
53522,59762,2
53523,86628,4
53525,69514,3
53526,54643,2
53527,96111,4
53528,87948,4
53529,91477,4
53530,58833,2
53531,81902,3
53532,90546,4
53533,64574,3
53534,68578,3
53536,73503,3
53537,55625,2
53538,61815,3
53540,35833,1
53541,70625,3
53543,64917,3
53544,83125,4
53545,56063,2
53546,60950,2
53548,53772,2
53549,61706,3
53550,67292,3
53551,73561,3
53553,60000,2
53554,58355,2
53555,80991,3
53556,52539,2
53557,54583,2
53558,94951,4
53559,73075,3
53560,71346,3
53561,81944,3
53562,86438,4
53563,78266,3
53565,60231,2
53566,55821,2
53569,59286,2
53570,68281,3
53571,95962,4
53572,83794,4
53573,47925,1
53574,79444,3
53575,95445,4
53576,68654,3
53577,67500,3
53578,66613,3
53579,63365,3
53580,58750,2
53581,51550,2
53582,62500,3
53583,73894,3
53585,54038,2
53586,55156,2
53587,62679,3
53588,65888,3
53589,71963,3
53590,82273,4
53593,107029,4
53594,77409,3
53597,105500,4
53598,95087,4
53703,40902,1
53704,62783,3
53705,70934,3
53706,10804,1
53711,82793,4
53713,44493,1
53714,56544,2
53715,34104,1
53716,76498,3
53717,83125,4
53718,78500,3
53719,81490,3
53726,37976,1
53801,53500,2
53802,47083,1
53803,53125,2
53804,50588,2
53805,47958,1
53806,52292,2
53807,68192,3
53808,55833,2
53809,60197,2
53810,56406,2
53811,63243,3
53813,60208,2
53816,54375,2
53817,55625,2
53818,52601,2
53820,60833,2
53821,49916,2
53825,52083,2
53826,49199,2
53827,58068,2
53901,52492,2
53910,36429,1
53911,84583,4
53913,53483,2
53916,54428,2
53919,72700,3
53920,53000,2
53922,67422,3
53923,68864,3
53924,52262,2
53925,68750,3
53926,56250,2
53928,68750,3
53929,54153,2
53930,66333,3
53931,69750,3
53932,76741,3
53933,60250,2
53934,39985,1
53935,58125,2
53936,41875,1
53937,62031,3
53939,53958,2
53941,63684,3
53943,64583,3
53944,53981,2
53946,58371,2
53947,48594,2
53948,52633,2
53949,51458,2
53950,54058,2
53951,54315,2
53952,50917,2
53953,40000,1
53954,71226,3
53955,81812,3
53956,56981,2
53959,65335,3
53960,77059,3
53961,63250,3
53963,59132,2
53964,51389,2
53965,54273,2
53968,55563,2
53969,53542,2
54001,61825,3
54002,67819,3
54003,81750,3
54004,59259,2
54005,60595,2
54006,48906,2
54007,64779,3
54009,71875,3
54011,79257,3
54013,66571,3
54014,74940,3
54015,90104,4
54016,96973,4
54017,78131,3
54020,66890,3
54021,85490,4
54022,70445,3
54023,88315,4
54024,56667,2
54025,82782,4
54026,74519,3
54027,70000,3
54028,64167,3
54082,112014,4
54101,78047,3
54102,39091,1
54103,40833,1
54104,44697,1
54106,68442,3
54107,63839,3
54110,70156,3
54111,63784,3
54112,56007,2
54113,71014,3
54114,48178,2
54115,78404,3
54119,44464,1
54120,48438,2
54121,53519,2
54123,56563,2
54124,49710,2
54125,33281,1
54126,75938,3
54128,57216,2
54129,68889,3
54130,70533,3
